shopid,itemid
18961770,2300245181
15703908,1787216090
3697037,1065737249
15189422,149205136
3697037,1657603905
18961770,2255709590
18961770,2255709019
18961770,2300246651
3697037,2064723361
3697037,845625176
3697037,1657626595
18961770,2255709209
3697037,2235346713
15189422,1358398795
18961770,2300245829
47132894,2377873583
3632765,1647432672
3632765,1657627088
18961770,2299703076
31169310,1724604179
3632765,652125131
3697037,1856893017
18961770,2299702332
18961770,2255709142
6287642,2055802792
18961770,2300245221
37976144,575119264
6287642,1952717652
37976144,2206260135
3697037,2307335954
3697037,1231282935
3697037,1185720946
37976144,2172720360
3697037,1686974118
15189422,1743809263
18961770,2255709140
88113373,1849629784
18961770,2300245256
14026089,2347444257
3697037,1575161074
6287642,1181716497
3697037,1394722159
57322897,969752075
37976144,1168781914
37184797,2332285465
18961770,2299702214
18961770,2299703087
3697037,2473845125
3697037,2492723764
18961770,2300245900
18961770,2281787490
3632765,1074814163
3697037,2492680908
3697037,1596401125
18961770,2300246554
15189422,2223806007
18961770,2299702221
18961770,2299702337
3697037,964313391
15189422,1860878287
39112715,699253297
3697037,1971212012
18961770,2255709227
37976144,2154687298
18961770,2300245936
18961770,2281787477
18961770,2255709434
18961770,2299702227
3697037,1524952300
37976144,2120828219
57322897,1159037832
15189422,2110926152
18961770,2255699413
18961770,2255699259
3697037,1671357667
3697037,2090196995
18961770,2300245321
15189422,2102420541
15189422,2368405413
3697037,985618904
37976144,2214826388
18961770,2300245951
4762555,1339772195
15189422,2369634443
15189422,437177178
37976144,993332431
3697037,817853247
37184797,2320247125
18961770,2299702182
15189422,2495444729
18961770,2300246550
23841583,1384834978
18961770,2299702985
3697037,1213926332
6287642,1991291208
57322897,2022469404
3697037,883441005
3697037,1288567073
88113373,1985405555
18961770,2255699602
3697037,1302521079
18961770,2299703094
3632765,1690783249
3697037,988388220
37184797,2332167312
18961770,2255709607
3697037,2222632488
18961770,2299702294
88113373,1860284108
31169310,660025956
15189422,1860547956
3697037,1573439984
3697037,2358258729
5088905,738843027
88113373,2407415834
3697037,2494628916
18961770,2255699272
41426876,896091134
24260640,1251310732
15189422,2368502420
6287642,2503998684
3697037,1581832113
3697037,2166174718
15189422,2432306155
18961770,2299702183
3697037,1438437931
3697037,1549663799
37184797,2266444457
3697037,1480533009
140053104,2133232579
3697037,1552332985
15189422,2119390863
18961770,2299702362
18961770,2299703944
18961770,2255699531
3697037,988048461
18961770,2299703083
18961770,2299703089
3697037,1504947849
18961770,2300245850
3697037,1141725498
3697037,1352608381
18961770,2300245950
3632765,2298790422
1301341,2164651526
15189422,1744195248
3632765,2297569121
18961770,2299702298
37976144,2036353596
18961770,2255699487
18961770,2299702251
18961770,2299702236
3697037,1728514923
3697037,1065690102
14026089,2111185519
23841583,1161827060
3697037,1921434431
18961770,2299703950
3697037,936177070
3697037,1068600879
3697037,982652433
18961770,2299702324
3697037,1751184444
6574065,89243480
37976144,574854652
3697037,2106196421
6287642,1393704821
15189422,1417261735
88113373,1490741680
18961770,2255709584
3697037,1552204852
15189422,1435256406
3697037,1929310888
47477942,1539823733
3697037,1061911735
15189422,1918165553
37976144,2196787197
18961770,2299702290
59416443,983384300
18961770,2300245991
39112715,699188118
18961770,2300246915
18961770,2299703072
3632765,2179683592
15189422,1922535948
18961770,2299702374
15189422,2123108426
3697037,2361604302
3697037,1521944163
3697037,1134764780
3697037,1607251879
3697037,1119544767
31169310,453570300
3697037,1263014368
15189422,1922137215
6287642,775081124
3697037,2505245716
18961770,2299702999
3697037,1883284264
3697037,1065776564
15189422,2216206458
3697037,1479686576
18961770,2281787469
18961770,2300245331
9280766,218426171
18961770,2299702318
63185059,2394293766
18961770,2255699732
3697037,1059693967
31169310,425306468
6287642,1490619185
15189422,1883152668
18961770,2300245796
3697037,1039199289
3697037,1122323556
6287642,746402159
37976144,849330197
18961770,2255709045
37184797,2263260633
18961770,2299702107
15189422,1860867080
3697037,2067225881
3697037,1657681576
18961770,2300245929
37976144,2036647233
3697037,1575636701
3632765,532742736
37976144,1806263100
3632765,1711628919
1301341,2047413254
18961770,2299703932
3697037,1461808667
3697037,1873545767
31169310,453489979
47132894,2516315140
3697037,2310146571
37184797,2332334406
60717823,2277174868
3697037,2182079829
37184797,2332208502
57322897,1941217118
3697037,2092528375
3697037,645257764
47477942,1618220454
18961770,2300245227
3632765,811123091
37184797,2266297053
57322897,1152816790
15189422,1999065546
31169310,1636279764
3697037,1122374462
3697037,1060454468
3697037,1869796441
41426876,956746371
18961770,2299703110
3697037,36159422
37976144,1829231289
3697037,949214729
3697037,1549370408
88113373,1892628376
18961770,2299702981
18961770,2300245225
3697037,1486272810
88113373,1467185081
39112715,699277581
47132894,2405188323
3697037,894828867
6287642,1429265537
3697037,1102971758
37184797,2286739911
18961770,2300245244
18961770,2300246644
3697037,1493895596
15189422,2139652695
3697037,1021715805
3697037,1095969491
37976144,575087173
47132894,2174985434
3697037,1204552735
6287642,806742283
3697037,1161212746
3697037,1511118404
3697037,2444023721
15189422,2057040099
18961770,2300246630
3697037,1379309454
23841583,2307024653
15189422,2228448683
9280766,165231100
3697037,993691566
1301341,1490260109
57322897,2030183701
3697037,2488837315
88113373,1467244754
3697037,1406569178
16306511,2157044793
3697037,1272092826
16306511,254565165
18961770,2281787472
6287642,60193361
31169310,1721295838
18961770,2300246578
18961770,2300246552
3697037,1436061652
15189422,2194337134
3697037,889358937
37184797,2282211764
18961770,2300245289
3697037,1934119860
18961770,2299702178
3697037,988350782
3697037,844964860
3697037,1536246017
3697037,1530163715
3697037,1170315412
3697037,1606082891
18961770,2299703109
3697037,1596417511
3697037,2494593357
15189422,1918170924
3697037,273428718
73990639,1515948148
18961770,2300245262
15189422,1618263889
18961770,2179041971
3697037,1122477957
65003713,2067569224
3634672,34666008
60717823,2076702495
3697037,1183962323
3697037,1596360680
3697037,1493935616
37976144,2145912813
37976144,2154774846
3697037,1021959712
18961770,2255699542
18961770,2299702963
3697037,1181855876
15189422,2220680213
57322897,2355796155
18961770,2299702129
3697037,315783043
3697037,621946672
15189422,2228202364
31169310,1722776910
15189422,2220753726
1301341,2174363460
3697037,1644506527
18961770,2255699607
140053104,2133213641
18961770,2299702987
37976144,839773188
3697037,1368767325
18961770,2299703071
3697037,1005391133
60717823,2136691392
18961770,2300245793
3697037,2496886042
3697037,1540589164
129830388,2266523385
18961770,2300246605
16306511,2223847936
3697037,1526798358
18961770,2300245284
18961770,2255709127
3697037,1615276044
3697037,1060423373
29108036,1737065079
3697037,2505410652
3697037,1081871893
18961770,2299703928
3697037,1741262503
18961770,2255709347
3697037,1934070859
3697037,1620748298
3697037,1341220436
18961770,2255699266
15189422,2056794470
23841583,729754199
15189422,1922119021
18961770,2299702174
3697037,2505015121
3697037,1856346485
3697037,1269624113
3632765,2335282137
18961770,2299702156
15189422,1922125715
18961770,2300246628
23841583,934586621
3697037,1122343638
18961770,2300245875
18961770,2255709524
3697037,2086515262
88113373,1830712759
15189422,2369155637
18961770,2255709279
18961770,2299703009
16048652,2510617842
3697037,905163689
15189422,1743866137
3697037,1578604124
154575074,2305029649
3697037,2251871982
37976144,575218880
18961770,2255699364
3697037,2391578010
3697037,1605811116
37976144,2196896875
3632765,1317431277
3697037,150379087
18961770,2255699681
18961770,2281787479
3697037,1643675105
3697037,965470232
18961770,2299702358
3697037,1645798179
15189422,1743733493
3697037,1093142580
3632765,413672431
3697037,825776707
3697037,1167506574
3697037,817835895
18961770,2299702960
3697037,1934136408
3697037,1635380411
3697037,1918712179
15703908,1787324131
18961770,2299703086
3697037,2249693224
3697037,1426919974
4029096,209964198
18961770,2300245261
3697037,1461884305
18961770,2299702164
88113373,1477510980
3697037,1990147882
3697037,804404574
18961770,2299702974
18961770,2299703046
3697037,1368189122
57322897,2360404743
31169310,1786122813
18961770,2300246562
37184797,2313375043
55407703,1811548281
15189422,2224277123
18961770,2300245889
18961770,2299703096
18961770,2300245801
3697037,2488452087
15189422,2228599282
37976144,2154811529
3697037,1315503605
3697037,2106004146
3697037,1778517450
18961770,2300245325
18961770,2300245279
65003713,2067587296
129830388,1950779476
18961770,2299702347
3697037,1059670602
60717823,2420128857
3697037,1122411302
57322897,1319514969
3697037,1517884773
3697037,1486308700
18961770,2299703024
18961770,2300245195
91133942,2490798531
18961770,2299703031
3697037,1889185312
3697037,1470996333
3697037,1683037723
4390288,16171741
57322897,1064175775
18961770,2300245864
31169310,683530244
3697037,812108411
37184797,2313896243
3697037,1699589446
3697037,1469931536
3697037,1679004761
15189422,1823835569
18961770,2255699409
37184797,2286689128
3697037,2182049354
18961770,2300246610
3697037,1856939790
3697037,1682446778
15189422,1743479860
15189422,1417838921
18961770,2300246647
4486302,1544809882
15189422,1743757865
3697037,1424723804
18961770,2300245873
18961770,2299703047
3697037,1609903172
18961770,2300246659
3697037,880692533
3697037,996509048
18961770,2255699270
3697037,2387594551
3697037,1176415619
18961770,2300245231
3697037,1712158141
18961770,2300246611
18961770,2300245811
37184797,2282218018
18961770,2300246619
3697037,1851906896
18961770,2281787504
18961770,2300246653
3697037,1042785185
15189422,1744211487
15189422,1743824662
3697037,1934096978
37976144,2172682248
3697037,1878410443
37976144,575204383
18961770,2300245218
18961770,2299703081
18961770,2300245203
18961770,2300245169
37976144,2205902754
18961770,2300246665
3697037,1437634450
3697037,1134783501
18961770,2281787471
37976144,1733957362
18961770,2300245298
18961770,2299703949
3697037,1448831182
3697037,1568615572
3697037,1319151517
18961770,2255709027
3697037,1847508820
3697037,1530133137
37976144,1746831872
3697037,1486142450
18961770,2299702276
3697037,1101904079
3697037,2358255329
37976144,1824256640
3697037,150321610
3697037,1619715882
37976144,575213314
18961770,2300245915
3697037,1113952637
3697037,2219320112
37976144,575071976
18961770,2255699358
18961770,2299703052
3697037,848818167
3697037,1472549924
18961770,2255699476
3697037,1509473748
88113373,1488173406
37184797,2313892195
15189422,2216281736
15189422,2110809505
18961770,2255709430
18961770,2255699688
3697037,1966934890
3697037,1480878361
18961770,2255709217
37976144,2206112173
31169310,1702784769
3697037,2188178521
18961770,2255699389
3697037,1812393957
18961770,2179034270
18961770,2300245974
3697037,2323666813
3697037,2243077905
57322897,2015228263
57322897,2347838652
3697037,1129459662
37976144,575119287
39412256,2382051889
8937625,1941967778
3697037,1709145318
15189422,128795876
18961770,2300246656
3697037,1173806641
8937625,475256940
39112715,699174168
15189422,2216424537
3697037,1393850742
3697037,1516736293
15189422,2236984699
18961770,2299702984
31169310,1718122865
3697037,1669549286
37184797,2287231715
17538168,416097604
15703908,2423665315
18961770,2299703937
18961770,2299703049
15189422,2357734244
37976144,1796877874
3697037,1751245906
37184797,1216156191
3697037,1149616042
18961770,2300246637
